family,target,trial,score,dt,params
xgb,gender,208,0.817869,57.75,"{""n_estimators"": 600, ""learning_rate"": 0.0035929996337860973, ""max_depth"": 6, ""min_child_weight"": 1.9442879683529704, ""subsample"": 0.5, ""colsample_bytree"": 0.7, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.001775572364963907, ""reg_lambda"": 5.2668031828335575, ""gamma"": 0.01961136264332006, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,209,0.870767,75.04,"{""n_estimators"": 2400, ""learning_rate"": 0.025658212269518667, ""max_depth"": 6, ""min_child_weight"": 0.8295263374947823, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.2464813316851182, ""reg_lambda"": 0.014160849281172038, ""gamma"": 0.06848975879506522, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,210,0.852590,136.06,"{""n_estimators"": 1200, ""learning_rate"": 0.009705574575326281, ""max_depth"": 4, ""min_child_weight"": 8.43508595222392, ""subsample"": 0.9, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.0011589390679920901, ""reg_lambda"": 0.0008016416590062961, ""gamma"": 0.14992502809826785, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,211,0.870606,59.92,"{""n_estimators"": 800, ""learning_rate"": 0.045653268971680316, ""max_depth"": 12, ""min_child_weight"": 4.314471875174465, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.1603645882005905, ""reg_lambda"": 0.0001476741168189952, ""gamma"": 0.22032031567049892, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,212,0.871744,106.06,"{""n_estimators"": 1600, ""learning_rate"": 0.06018220695440298, ""max_depth"": 10, ""min_child_weight"": 0.6304718595952188, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.8, ""reg_alpha"": 1.855419321472745, ""reg_lambda"": 0.013903025398728057, ""gamma"": 0.01304218812299116, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,213,0.868466,34.97,"{""n_estimators"": 600, ""learning_rate"": 0.06309129307512912, ""max_depth"": 6, ""min_child_weight"": 1.7582629973687864, ""subsample"": 0.9, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.001741062487122855, ""reg_lambda"": 0.11660679349802615, ""gamma"": 0.039198474238409046, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,214,0.823544,28.97,"{""n_estimators"": 400, ""learning_rate"": 0.009363493230280158, ""max_depth"": 3, ""min_child_weight"": 9.7186636898477, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.0014136273932689846, ""reg_lambda"": 0.00013055361936306831, ""gamma"": 0.0875362272402702, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,215,0.855634,81.41,"{""n_estimators"": 800, ""learning_rate"": 0.02693048706856769, ""max_depth"": 4, ""min_child_weight"": 13.999084202916517, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.006992471777588889, ""reg_lambda"": 0.0022376751933717203, ""gamma"": 0.03437982388176752, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,216,0.847927,98.64,"{""n_estimators"": 1600, ""learning_rate"": 0.010766829374428008, ""max_depth"": 3, ""min_child_weight"": 1.540929733242442, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.002295103980397786, ""reg_lambda"": 0.0011053391974004026, ""gamma"": 0.03856140732679899, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,217,0.866952,45.54,"{""n_estimators"": 3500, ""learning_rate"": 0.04312274794173544, ""max_depth"": 5, ""min_child_weight"": 7.796785244052578, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.8076870322824375, ""reg_lambda"": 0.017943402446018594, ""gamma"": 0.024729406892081824, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,218,0.834414,88.62,"{""n_estimators"": 1200, ""learning_rate"": 0.005212461814214757, ""max_depth"": 3, ""min_child_weight"": 0.6782497007779911, ""subsample"": 0.6, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.00018222823408348013, ""reg_lambda"": 0.0002433096320575356, ""gamma"": 0.1300160047486224, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,219,0.871385,102.22,"{""n_estimators"": 3500, ""learning_rate"": 0.011014079520484436, ""max_depth"": 6, ""min_child_weight"": 1.8634796909404874, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.19227379550737547, ""reg_lambda"": 0.0004683779875685465, ""gamma"": 0.06772437996780817, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,220,0.859256,64.41,"{""n_estimators"": 400, ""learning_rate"": 0.02802281385663844, ""max_depth"": 6, ""min_child_weight"": 13.9975870641966, ""subsample"": 1.0, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.0004154107521262246, ""reg_lambda"": 0.0007818482759077738, ""gamma"": 0.006963627530312171, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,221,0.866825,41.00,"{""n_estimators"": 2400, ""learning_rate"": 0.0637036476270214, ""max_depth"": 12, ""min_child_weight"": 0.8625538334750334, ""subsample"": 0.6, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 1.0, ""reg_alpha"": 1.3816201134475325, ""reg_lambda"": 0.5304420979740488, ""gamma"": 0.7692728655569692, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,222,0.866882,202.00,"{""n_estimators"": 2400, ""learning_rate"": 0.01334724090559341, ""max_depth"": 5, ""min_child_weight"": 1.626515636388276, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.0006346987604252086, ""reg_lambda"": 0.015962071898475448, ""gamma"": 0.006010363831566411, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,223,0.874455,127.69,"{""n_estimators"": 600, ""learning_rate"": 0.040188674774366356, ""max_depth"": 12, ""min_child_weight"": 0.5088786567775603, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 0.8, ""reg_alpha"": 2.1588859396747595, ""reg_lambda"": 0.0005504691011738122, ""gamma"": 0.02401481613521358, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,224,0.867741,181.20,"{""n_estimators"": 600, ""learning_rate"": 0.006469573001713988, ""max_depth"": 10, ""min_child_weight"": 5.886741845563097, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.018047919077685912, ""reg_lambda"": 0.5172590520389073, ""gamma"": 0.06485013547958743, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,225,0.872048,309.17,"{""n_estimators"": 2400, ""learning_rate"": 0.013999706696764804, ""max_depth"": 12, ""min_child_weight"": 1.1930455070909074, ""subsample"": 0.5, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.02683895024540554, ""reg_lambda"": 1.3271451260728726, ""gamma"": 0.5822184881180283, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,226,0.848084,107.10,"{""n_estimators"": 2400, ""learning_rate"": 0.009913835872698631, ""max_depth"": 3, ""min_child_weight"": 2.883465140587615, ""subsample"": 1.0, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.035332476436274116, ""reg_lambda"": 0.001183475451050587, ""gamma"": 0.00021569050037428827, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,227,0.864544,309.73,"{""n_estimators"": 2400, ""learning_rate"": 0.007760372268548403, ""max_depth"": 5, ""min_child_weight"": 3.253669137322004, ""subsample"": 0.5, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.007411164249447688, ""reg_lambda"": 0.00017192311591927034, ""gamma"": 0.012910933983186062, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,228,0.868975,68.41,"{""n_estimators"": 2400, ""learning_rate"": 0.022811927598790537, ""max_depth"": 7, ""min_child_weight"": 3.727335561757412, ""subsample"": 0.6, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.32410181126458815, ""reg_lambda"": 2.674533316998963, ""gamma"": 0.052464533549238204, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,229,0.826660,105.79,"{""n_estimators"": 800, ""learning_rate"": 0.004343212558249652, ""max_depth"": 5, ""min_child_weight"": 2.688718677539026, ""subsample"": 1.0, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.07554326440287165, ""reg_lambda"": 0.00010386361706910017, ""gamma"": 0.0011495617426355042, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,230,0.872249,75.35,"{""n_estimators"": 400, ""learning_rate"": 0.04116413459645229, ""max_depth"": 7, ""min_child_weight"": 0.9075927756472064, ""subsample"": 0.7, ""colsample_bytree"": 0.7, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.43733735360865417, ""reg_lambda"": 0.029288827475080492, ""gamma"": 0.00013121320306370537, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,231,0.867161,82.70,"{""n_estimators"": 1600, ""learning_rate"": 0.06222859232027323, ""max_depth"": 8, ""min_child_weight"": 13.36774037234486, ""subsample"": 0.9, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.0001317313206301405, ""reg_lambda"": 0.0012437474984455107, ""gamma"": 0.0865965912053892, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,232,0.870807,85.52,"{""n_estimators"": 2400, ""learning_rate"": 0.02895445361023062, ""max_depth"": 8, ""min_child_weight"": 3.3909592311748633, ""subsample"": 0.5, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 0.8, ""reg_alpha"": 2.0435628072559915, ""reg_lambda"": 1.0299442796453284, ""gamma"": 0.008600307213239233, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,233,0.872422,178.38,"{""n_estimators"": 1200, ""learning_rate"": 0.008626239312384019, ""max_depth"": 8, ""min_child_weight"": 2.7308773005891314, ""subsample"": 0.9, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.04241992296264242, ""reg_lambda"": 0.00039440976620272564, ""gamma"": 0.0295810799092355, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,234,0.852767,136.34,"{""n_estimators"": 1200, ""learning_rate"": 0.006095773923532219, ""max_depth"": 10, ""min_child_weight"": 23.357723759465824, ""subsample"": 0.8, ""colsample_bytree"": 1.0, ""colsample_bylevel"": 1.0, ""reg_alpha"": 4.779582834466306, ""reg_lambda"": 0.10492474245248848, ""gamma"": 0.08054041302211987, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,235,0.856041,99.39,"{""n_estimators"": 1600, ""learning_rate"": 0.016731489717688005, ""max_depth"": 4, ""min_child_weight"": 10.466138974397312, ""subsample"": 0.5, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.0001370922550221673, ""reg_lambda"": 0.18363384685838222, ""gamma"": 0.13783909471813552, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,236,0.868187,121.88,"{""n_estimators"": 2400, ""learning_rate"": 0.011984705556045614, ""max_depth"": 5, ""min_child_weight"": 0.8050723498990913, ""subsample"": 0.9, ""colsample_bytree"": 1.0, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.007680939031479986, ""reg_lambda"": 0.009339634604536452, ""gamma"": 0.00019568726620164116, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,237,0.850895,122.50,"{""n_estimators"": 1200, ""learning_rate"": 0.010580335507265707, ""max_depth"": 4, ""min_child_weight"": 17.61305696273929, ""subsample"": 0.8, ""colsample_bytree"": 0.7, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.013906781638821883, ""reg_lambda"": 0.1868027502410182, ""gamma"": 0.003790083697655562, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,238,0.817722,42.31,"{""n_estimators"": 400, ""learning_rate"": 0.0072583927973469435, ""max_depth"": 3, ""min_child_weight"": 21.72917413448185, ""subsample"": 0.7, ""colsample_bytree"": 0.8, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.002110829719490874, ""reg_lambda"": 0.0005264676060341177, ""gamma"": 0.0003689888142195112, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,239,0.861106,299.31,"{""n_estimators"": 3500, ""learning_rate"": 0.005946449319907394, ""max_depth"": 4, ""min_child_weight"": 2.0763294622307185, ""subsample"": 0.7, ""colsample_bytree"": 0.9, ""colsample_bylevel"": 1.0, ""reg_alpha"": 0.8124898695398102, ""reg_lambda"": 0.018564877783403665, ""gamma"": 0.40574598099440795, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,240,0.865574,151.46,"{""n_estimators"": 1200, ""learning_rate"": 0.016589901222931566, ""max_depth"": 7, ""min_child_weight"": 14.126614211720819, ""subsample"": 0.7, ""colsample_bytree"": 1.0, ""colsample_bylevel"": 0.6, ""reg_alpha"": 2.359173929525822, ""reg_lambda"": 1.0965853095693054, ""gamma"": 0.0001694043632457703, ""max_bin"": 256, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,241,0.857020,177.49,"{""n_estimators"": 2400, ""learning_rate"": 0.013608870303396563, ""max_depth"": 5, ""min_child_weight"": 15.114415555071492, ""subsample"": 0.5, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 0.6, ""reg_alpha"": 0.7885725705560286, ""reg_lambda"": 0.026862204625359234, ""gamma"": 0.792451778938635, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,242,0.868976,79.55,"{""n_estimators"": 2400, ""learning_rate"": 0.025454223131488655, ""max_depth"": 6, ""min_child_weight"": 5.8114220510605366, ""subsample"": 0.8, ""colsample_bytree"": 0.5, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.7459233739029706, ""reg_lambda"": 6.914076033373205, ""gamma"": 0.00033035784688812954, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,243,0.849482,68.50,"{""n_estimators"": 1200, ""learning_rate"": 0.008881952139398424, ""max_depth"": 4, ""min_child_weight"": 14.414419755952217, ""subsample"": 0.8, ""colsample_bytree"": 0.6, ""colsample_bylevel"": 0.6, ""reg_alpha"": 1.5058195114270445, ""reg_lambda"": 0.060560584320511784, ""gamma"": 0.0005625416680959764, ""max_bin"": 128, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
xgb,gender,244,0.847877,453.69,"{""n_estimators"": 1600, ""learning_rate"": 0.0030497454001173004, ""max_depth"": 8, ""min_child_weight"": 0.5920746479523324, ""subsample"": 0.5, ""colsample_bytree"": 0.4, ""colsample_bylevel"": 0.8, ""reg_alpha"": 0.00012132496799444612, ""reg_lambda"": 0.06796706918134174, ""gamma"": 0.0005785490165806778, ""max_bin"": 512, ""tree_method"": ""hist"", ""random_state"": 42, ""n_jobs"": -1, ""verbosity"": 0, ""early_stopping_rounds"": 50, ""eval_metric"": ""auc"", ""objective"": ""binary:logistic""}"
